transaction_id,customer_id,customer_name,customer_risk_profile,account_id,account_type,timestamp,amount_usd,quantity,transaction_type,counterparty_name,counterparty_country,status,channel
TXND6088055,CUST008,Karan Johar,Low,ACC1014,Checking,2026-04-15 14:51:24,36362.0,1,Deposit,Self,India,Settled,Online Banking
TXN5D725EAF,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-04-16 00:56:39,45971.84,1,Transfer,Vertex Clearing,India,Settled,Online Banking
TXNF9B9C671,CUST008,Karan Johar,Low,ACC1015,Business,2026-04-16 01:00:39,1288996.2,1,Transfer,Hassan & Co Financials,UAE,Settled,Mobile App
TXN378B1E3C,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-04-16 01:35:35,407300.16,1,Wire,Tehran General Commerce,UAE,Settled,Wire Transfer
TXN23C590F2,CUST005,Amit Verma,Low,ACC1010,Checking,2026-04-16 01:47:50,81063.48,1,Transfer,Vertex Clearing,India,Settled,Online Banking
TXN5DBA6B82,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-04-16 07:54:20,470988.63,1,Wire,Nexus Logistics,United States,Settled,Wire Transfer
TXND6996309,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-04-16 08:59:09,41217.37,1,Withdrawal,Self,India,Settled,Online Banking
TXN33E52B66,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-04-16 10:11:23,1063391.03,1,Wire,Hassan & Co Financials,UAE,Pending,Wire Transfer
TXNE3724330,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-04-16 11:27:45,290814.42,1,Withdrawal,Self,India,Settled,Mobile App
TXN7BBA7D25,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-04-16 11:52:28,629976.78,1,Wire,Direct Express,United States,Settled,Wire Transfer
TXNA6A5C1F2,CUST005,Amit Verma,Low,ACC1010,Checking,2026-04-16 12:25:35,64658.75,1,Withdrawal,Self,India,Settled,Online Banking
TXNA69B08E8,CUST001,Priya Patel,Low,ACC1004,Checking,2026-04-16 18:21:07,1644841.67,1,Wire,Hassan & Co Financials,India,Settled,Wire Transfer
TXNA1A82AED,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-04-16 19:23:16,115426.63,1,Wire,Hassan & Co Financials,United States,Settled,Wire Transfer
TXN080C59A2,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-04-16 19:27:47,332742.85,1,Withdrawal,Self,India,Settled,Mobile App
TXN44624C56,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-04-16 23:28:57,40371.3,1,Transfer,Global Trading Ltd,Canada,Settled,Online Banking
TXN55B1FE0D,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-04-17 00:33:34,1999032.87,1,Withdrawal,Self,India,Settled,Online Banking
TXNF479A073,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-04-17 02:46:59,592046.47,1,Wire,Global Trading Ltd,Germany,Settled,Wire Transfer
TXNE4EADA45,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-04-17 05:46:04,77594.47,1,Transfer,M. K. Holdings,United Kingdom,Settled,Mobile App
TXN6EE24BAC,CUST005,Amit Verma,Low,ACC1010,Checking,2026-04-17 07:58:18,158029.78,1,Withdrawal,Self,India,Settled,Online Banking
TXN6C08241A,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-04-17 12:31:27,124655.2,1,Transfer,Direct Express,India,Settled,Mobile App
TXNCC3959C5,CUST001,Priya Patel,Low,ACC1003,Checking,2026-04-17 14:10:47,236996.95,1,Withdrawal,Self,India,Pending,Mobile App
TXNCAEFB9FD,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-04-17 14:20:32,21457.06,1,Withdrawal,Self,India,Settled,Branch
TXN4AB8DA83,CUST001,Priya Patel,Low,ACC1003,Checking,2026-04-17 18:23:13,12071.76,1,Deposit,Self,India,Settled,Online Banking
TXNC0B25FE5,CUST008,Karan Johar,Low,ACC1016,Checking,2026-04-17 19:06:33,24879.19,1,Deposit,Self,India,Settled,Mobile App
TXNF7EEEE41,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-04-17 22:20:55,499917.86,1,Wire,Pyongyang Export,Germany,Settled,Wire Transfer
TXND65F69C6,CUST001,Priya Patel,Low,ACC1003,Checking,2026-04-17 22:46:36,30457.92,1,Deposit,Self,India,Settled,Mobile App
TXNABEDBC21,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-04-18 00:29:32,265493.01,1,Deposit,Self,India,Settled,Online Banking
TXN3833B576,CUST005,Amit Verma,Low,ACC1010,Checking,2026-04-18 01:05:08,415156.79,1,Wire,Nexus Logistics,United Kingdom,Declined,Wire Transfer
TXNC2066154,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-04-18 02:19:41,255375.21,1,Deposit,Self,India,Settled,Mobile App
TXN124A076B,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-04-18 02:45:09,69392.54,1,Deposit,Self,India,Settled,Online Banking
TXNE2D8E429,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-04-18 04:23:38,45709.93,1,Deposit,Self,India,Settled,Mobile App
TXN304E80F0,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-04-18 08:36:59,15129553.72,1,Withdrawal,Self,India,Settled,Mobile App
TXN6AF34D5B,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-04-18 10:12:25,41043.62,1,Transfer,Hassan & Co Financials,Switzerland,Settled,Online Banking
TXNC186B78F,CUST008,Karan Johar,Low,ACC1015,Business,2026-04-18 10:34:17,118825.84,1,Withdrawal,Self,India,Settled,Mobile App
TXN7C6F0DED,CUST005,Amit Verma,Low,ACC1011,Checking,2026-04-18 10:51:59,150147.78,1,Withdrawal,Self,India,Settled,Mobile App
TXN882D1F20,CUST001,Priya Patel,Low,ACC1004,Checking,2026-04-18 12:23:45,26790.61,1,Transfer,Vertex Clearing,Switzerland,Settled,Online Banking
TXN19F3315C,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-04-18 13:51:24,100049.0,1,Transfer,Nexus Logistics,Sudan,Settled,Mobile App
TXNAE3470FB,CUST010,Amrita Sen,High,ACC1021,Savings,2026-04-18 14:11:52,79632.36,1,Wire,Sana Wires,Canada,Settled,Wire Transfer
TXNB49587FD,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-04-18 16:58:52,94297.18,1,Wire,Hassan & Co Financials,Japan,Settled,Wire Transfer
TXNF62C6D02,CUST008,Karan Johar,Low,ACC1015,Business,2026-04-18 18:06:20,1442889.31,1,Wire,M. K. Holdings,Australia,Settled,Wire Transfer
TXN420B5DAC,CUST005,Amit Verma,Low,ACC1010,Checking,2026-04-18 19:00:09,6988.63,1,Deposit,Self,India,Settled,Mobile App
TXN7630375E,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-04-18 19:35:43,37856.48,1,Deposit,Self,India,Settled,Mobile App
TXN219535E3,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-04-18 20:18:16,1266660.78,1,Transfer,M. K. Holdings,India,Settled,Online Banking
TXN49A2051B,CUST008,Karan Johar,Low,ACC1016,Checking,2026-04-18 21:59:27,287706.9,1,Deposit,Self,India,Settled,Mobile App
TXNA1A62B9B,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-04-19 01:52:07,80721.78,1,Transfer,Global Trading Ltd,India,Settled,Mobile App
TXNF24B5720,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-04-19 02:09:31,52394.22,1,Withdrawal,Self,India,Settled,Online Banking
TXN5E73134D,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-04-19 02:15:54,114801.7,1,Withdrawal,Self,India,Settled,Online Banking
TXNF91E037A,CUST008,Karan Johar,Low,ACC1016,Checking,2026-04-19 03:01:03,10734.44,1,Withdrawal,Self,India,Settled,Branch
TXNC6D9D603,CUST008,Karan Johar,Low,ACC1014,Checking,2026-04-19 03:55:06,104780.56,1,Transfer,Tehran General Commerce,Switzerland,Settled,Mobile App
TXNEC77AAA9,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-04-19 04:23:05,1469467.52,1,Transfer,Direct Express,India,Settled,Mobile App
TXN1913A140,CUST008,Karan Johar,Low,ACC1015,Business,2026-04-19 06:12:18,1033173.8,1,Transfer,Sana Wires,Germany,Settled,Online Banking
TXN80B4D9C0,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-04-19 13:31:22,30744.06,1,Transfer,Hassan & Co Financials,UAE,Settled,Mobile App
TXN9F5F5AB6,CUST010,Amrita Sen,High,ACC1020,Checking,2026-04-19 16:51:53,75444.31,1,Transfer,Capital Horizons,United Kingdom,Settled,Online Banking
TXNB6D19F7F,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-04-19 17:30:49,288789.1,1,Deposit,Self,India,Settled,Online Banking
TXND5C69A35,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-04-19 18:38:19,631279.84,1,Withdrawal,Self,India,Declined,Online Banking
TXNE249C751,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-04-19 21:18:53,41597.85,1,Withdrawal,Self,India,Settled,Online Banking
TXN6A79A6C4,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-04-19 21:34:01,750206.97,1,Withdrawal,Self,India,Settled,Mobile App
TXN6EFC6AA8,CUST005,Amit Verma,Low,ACC1011,Checking,2026-04-19 22:27:00,208950.72,1,Deposit,Self,India,Settled,Mobile App
TXN62B4B75F,CUST010,Amrita Sen,High,ACC1021,Savings,2026-04-20 00:42:40,641963.25,1,Wire,Nexus Logistics,United Kingdom,Settled,Wire Transfer
TXNE7632FA0,CUST001,Priya Patel,Low,ACC1003,Checking,2026-04-20 01:22:33,367930.1,1,Wire,Vertex Clearing,United States,Settled,Wire Transfer
TXND8CD7C93,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-04-20 01:30:10,20754.55,1,Deposit,Self,India,Settled,Mobile App
TXNC9571F34,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-04-20 02:07:00,132918.3,1,Withdrawal,Self,India,Settled,Online Banking
TXN17790FC0,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-04-20 10:09:52,603926.22,1,Deposit,Self,India,Settled,Mobile App
TXN6AF768E6,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-04-20 11:32:15,65813.75,1,Wire,Hassan & Co Financials,Japan,Settled,Wire Transfer
TXNCCD70ABB,CUST008,Karan Johar,Low,ACC1014,Checking,2026-04-20 12:15:46,174045.69,1,Withdrawal,Self,India,Settled,Mobile App
TXN5CE3F6A4,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-04-20 16:44:08,225625.91,1,Transfer,Nexus Logistics,Canada,Settled,Mobile App
TXNC02C17FF,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-04-20 17:54:19,165635.5,1,Deposit,Self,India,Settled,Mobile App
TXNF3C4B25E,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-04-20 18:08:40,324608.0,1,Transfer,Hassan & Co Financials,Canada,Settled,Mobile App
TXNC04A5734,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-04-20 19:41:11,1636638.64,1,Withdrawal,Self,India,Settled,Mobile App
TXN6E7EBEB4,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-04-20 21:30:15,647231.22,1,Withdrawal,Self,India,Settled,Mobile App
TXN92B56ECB,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-04-20 22:31:10,1214436.8,1,Wire,S.A. Trade Corp,Canada,Settled,Wire Transfer
TXN46523E14,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-04-20 22:44:52,217343.89,1,Deposit,Self,India,Settled,Mobile App
TXN2BEA8029,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-04-21 02:06:24,343100.46,1,Deposit,Self,India,Settled,Mobile App
TXND1EDF011,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-04-21 02:51:25,47744.51,1,Withdrawal,Self,India,Settled,Mobile App
TXN01E5ABC1,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-04-21 03:22:57,1159332.67,1,Transfer,Pyongyang Export,United States,Settled,Mobile App
TXND74BF025,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-04-21 04:06:44,2818157.39,1,Withdrawal,Self,India,Settled,Online Banking
TXNDUP000,CUST001,Priya Patel,Low,ACC1003,Checking,2026-04-21 11:00:05,50000.0,1,Transfer,Nexus Logistics,India,Settled,Online Banking
TXNDUP000,CUST001,Priya Patel,Low,ACC1003,Checking,2026-04-21 11:05:05,55000.0,1,Transfer,Nexus Logistics,India,Settled,Online Banking
TXN290C42C3,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-04-21 12:26:09,98619.55,1,Wire,Global Trading Ltd,Switzerland,Declined,Wire Transfer
TXNBDE97ECD,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-04-21 12:34:16,299600.04,1,Deposit,Self,India,Settled,Mobile App
TXN16A319C1,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-04-21 13:41:43,12841.4,1,Transfer,Global Trading Ltd,Japan,Settled,Online Banking
TXNC1EC1F17,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-04-21 16:31:07,255676.34,1,Wire,Direct Express,United States,Settled,Wire Transfer
TXN6DDA10F0,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-04-21 18:04:22,1347297.67,1,Wire,Hassan & Co Financials,Germany,Settled,Wire Transfer
TXN6895E617,CUST001,Priya Patel,Low,ACC1003,Checking,2026-04-21 20:30:10,255145.38,1,Deposit,Self,India,Settled,Online Banking
TXN2BA96F28,CUST005,Amit Verma,Low,ACC1011,Checking,2026-04-21 21:38:14,352803.54,1,Wire,Nexus Logistics,Switzerland,Settled,Wire Transfer
TXN81D82BB6,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-04-22 00:01:35,24412.15,1,Withdrawal,Self,India,Settled,Branch
TXN87A1C94F,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-04-22 00:47:19,1165204.52,1,Wire,Damascus Trading,United Kingdom,Settled,Wire Transfer
TXNF8272CDF,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-04-22 01:08:46,703929.86,1,Wire,Hassan & Co Financials,United Kingdom,Settled,Wire Transfer
TXN131BACC2,CUST010,Amrita Sen,High,ACC1020,Checking,2026-04-22 05:24:30,1962394.97,1,Wire,Hassan & Co Financials,United Kingdom,Settled,Wire Transfer
TXN318AA827,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-04-22 06:38:22,336841.52,1,Deposit,Self,India,Settled,Mobile App
TXND0FF77BD,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-04-22 07:21:17,98885.04,1,Transfer,M. K. Holdings,United States,Settled,Mobile App
TXN3F249A85,CUST008,Karan Johar,Low,ACC1015,Business,2026-04-22 09:38:31,492944.87,1,Withdrawal,Self,India,Settled,Mobile App
TXNDUP001,CUST001,Priya Patel,Low,ACC1003,Checking,2026-04-22 11:00:05,50000.0,1,Transfer,Nexus Logistics,India,Settled,Online Banking
TXNDUP001,CUST001,Priya Patel,Low,ACC1003,Checking,2026-04-22 11:05:05,55000.0,1,Transfer,Nexus Logistics,India,Settled,Online Banking
TXN4BEEC31B,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-04-22 11:39:32,537508.23,1,Deposit,Self,India,Settled,Online Banking
TXNCD1C86CF,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-04-22 12:18:51,528110.66,1,Transfer,Nexus Logistics,India,Settled,Mobile App
TXNCC6F6DE0,CUST010,Amrita Sen,High,ACC1020,Checking,2026-04-22 13:54:25,123485.1,1,Transfer,Capital Horizons,North Korea,Settled,Mobile App
TXN9A79C194,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-04-22 14:12:21,1795714.78,1,Withdrawal,Self,India,Pending,Online Banking
TXNF375DC86,CUST010,Amrita Sen,High,ACC1020,Checking,2026-04-22 15:07:03,12572.01,1,Withdrawal,Self,India,Settled,Branch
TXN8D69FA57,CUST001,Priya Patel,Low,ACC1003,Checking,2026-04-22 17:34:09,222968.38,1,Wire,Damascus Trading,United Kingdom,Settled,Wire Transfer
TXNFD7B3594,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-04-22 20:24:15,7752.42,1,Withdrawal,Self,India,Pending,Branch
TXNEF40D6F7,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-04-22 21:23:26,111540.51,1,Withdrawal,Self,India,Settled,Online Banking
TXN754EBBE0,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-04-23 02:32:35,130873.73,1,Transfer,Sana Wires,Australia,Settled,Mobile App
TXN76493DC3,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-04-23 04:01:06,143755.56,1,Withdrawal,Self,India,Settled,Online Banking
TXNEF6F1328,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-04-23 04:49:43,869021.92,1,Transfer,Damascus Trading,Germany,Settled,Online Banking
TXNF6232422,CUST001,Priya Patel,Low,ACC1003,Checking,2026-04-23 06:35:18,288209.35,1,Deposit,Self,India,Settled,Mobile App
TXNC51EEEF4,CUST005,Amit Verma,Low,ACC1010,Checking,2026-04-23 07:50:02,2243712.73,1,Wire,Sana Wires,Japan,Settled,Wire Transfer
TXNAB829078,CUST005,Amit Verma,Low,ACC1011,Checking,2026-04-23 17:24:46,28148.57,1,Withdrawal,Self,India,Settled,ATM
TXN6EE47409,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-04-23 20:28:41,1020072.07,1,Withdrawal,Self,India,Settled,Mobile App
TXN5A36DF31,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-04-23 23:05:45,3578425.35,1,Wire,Tehran General Commerce,Singapore,Settled,Wire Transfer
TXNEB037C7F,CUST010,Amrita Sen,High,ACC1021,Savings,2026-04-24 02:02:39,208612.61,1,Wire,Sana Wires,Australia,Settled,Wire Transfer
TXNDD887362,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-04-24 03:04:57,236976.1,1,Withdrawal,Self,India,Settled,Online Banking
TXN0C51BA65,CUST010,Amrita Sen,High,ACC1021,Savings,2026-04-24 03:38:50,84553.16,1,Deposit,Self,India,Declined,Online Banking
TXN8E532B2A,CUST008,Karan Johar,Low,ACC1016,Checking,2026-04-24 05:29:07,2496.73,1,Deposit,Self,India,Settled,Mobile App
TXNDAD41336,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-04-24 08:35:33,13241.94,1,Transfer,Capital Horizons,Singapore,Settled,Online Banking
TXN0A85475D,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-04-24 11:07:56,223017.4,1,Withdrawal,Self,India,Settled,Mobile App
TXNC3BCEB90,CUST008,Karan Johar,Low,ACC1016,Checking,2026-04-24 20:05:03,105498.49,1,Transfer,Direct Express,UAE,Settled,Mobile App
TXN025D5B9C,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-04-25 00:54:04,286732.33,1,Transfer,S.A. Trade Corp,India,Settled,Mobile App
TXN4E2F4D9F,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-04-25 01:18:30,1475937.5,1,Deposit,Self,India,Settled,Mobile App
TXN25CEC445,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-04-25 01:45:32,101610.88,1,Deposit,Self,India,Settled,Online Banking
TXN339B650F,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-04-25 01:52:31,869891.62,1,Withdrawal,Self,India,Settled,Mobile App
TXNB00638BF,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-04-25 02:29:02,265372.4,1,Withdrawal,Self,India,Settled,Mobile App
TXN142F26C4,CUST005,Amit Verma,Low,ACC1011,Checking,2026-04-25 05:09:39,573755.89,1,Wire,M. K. Holdings,Germany,Settled,Wire Transfer
TXN4F6D3F6E,CUST008,Karan Johar,Low,ACC1015,Business,2026-04-25 06:12:10,1458423.44,1,Deposit,Self,India,Settled,Mobile App
TXNA08AF6D5,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-04-25 08:18:45,542671.21,1,Wire,Hassan & Co Financials,Switzerland,Settled,Wire Transfer
TXNEF531348,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-04-25 09:41:30,118099.98,1,Transfer,Damascus Trading,Germany,Settled,Mobile App
TXND1DED767,CUST008,Karan Johar,Low,ACC1016,Checking,2026-04-25 11:12:20,13878.68,1,Transfer,Pyongyang Export,Germany,Settled,Online Banking
TXNB66ED445,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-04-25 13:32:01,847717.24,1,Deposit,Self,India,Settled,Mobile App
TXNF6309D92,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-04-25 16:24:45,17726.69,1,Deposit,Self,India,Settled,Online Banking
TXN68DBFE5D,CUST010,Amrita Sen,High,ACC1020,Checking,2026-04-25 18:01:32,1617446.91,1,Wire,Damascus Trading,United States,Settled,Wire Transfer
TXNF2FF8B4E,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-04-25 18:18:34,634200.0,1,Deposit,Self,India,Settled,Mobile App
TXN8FE87620,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-04-25 21:42:43,2111599.07,1,Wire,Vertex Clearing,United States,Settled,Wire Transfer
TXNB340CCBC,CUST001,Priya Patel,Low,ACC1003,Checking,2026-04-25 21:47:14,156066.43,1,Withdrawal,Self,India,Settled,Online Banking
TXN9EEB8773,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-04-25 23:02:06,905516.77,1,Transfer,Global Trading Ltd,Switzerland,Settled,Mobile App
TXN0F96EEA8,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-04-26 04:55:22,514946.01,1,Transfer,Direct Express,India,Pending,Mobile App
TXND68A8752,CUST008,Karan Johar,Low,ACC1015,Business,2026-04-26 05:13:23,397291.82,1,Deposit,Self,India,Settled,Online Banking
TXN373A84D9,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-04-26 05:52:37,94224.91,1,Transfer,Global Trading Ltd,Switzerland,Settled,Mobile App
TXN2C87967B,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-04-26 07:35:53,1748153.21,1,Withdrawal,Self,India,Settled,Online Banking
TXN28617120,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-04-26 13:08:55,183316.49,1,Withdrawal,Self,India,Settled,Online Banking
TXN3BDCA93F,CUST008,Karan Johar,Low,ACC1015,Business,2026-04-26 14:05:12,16311161.72,1,Withdrawal,Self,India,Settled,Mobile App
TXNF6F1CF29,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-04-26 15:57:25,254612.62,1,Deposit,Self,India,Settled,Mobile App
TXNFB303CAB,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-04-26 16:59:23,1173459.59,1,Transfer,M. K. Holdings,United States,Settled,Mobile App
TXNEEC9DB61,CUST008,Karan Johar,Low,ACC1015,Business,2026-04-26 19:33:08,85954.24,1,Withdrawal,Self,India,Settled,Mobile App
TXN2EEE3E40,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-04-26 19:55:07,213740.32,1,Wire,Damascus Trading,Singapore,Settled,Wire Transfer
TXNB5C7D623,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-04-26 20:05:33,58468.13,1,Transfer,M. K. Holdings,Singapore,Pending,Online Banking
TXNC5F7216E,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-04-26 21:58:47,11755.41,1,Deposit,Self,India,Settled,Mobile App
TXNB1CC3890,CUST001,Priya Patel,Low,ACC1004,Checking,2026-04-26 23:28:39,956577.23,1,Wire,Tehran General Commerce,Switzerland,Settled,Wire Transfer
TXN7767F9C8,CUST001,Priya Patel,Low,ACC1004,Checking,2026-04-27 01:35:10,8343.7,1,Transfer,S.A. Trade Corp,United States,Settled,Online Banking
TXNA12FA8B0,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-04-27 03:40:17,362720.5,1,Deposit,Self,India,Settled,Mobile App
TXN21B2D7F0,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-04-27 06:25:39,8797.11,1,Withdrawal,Self,India,Settled,Branch
TXN4FC39729,CUST008,Karan Johar,Low,ACC1016,Checking,2026-04-27 07:51:10,987.15,1,Withdrawal,Self,India,Settled,Branch
TXN0D971600,CUST005,Amit Verma,Low,ACC1010,Checking,2026-04-27 08:39:47,234879.44,1,Wire,S.A. Trade Corp,Japan,Settled,Wire Transfer
TXNB4BEAA97,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-04-27 09:35:43,854448.99,1,Wire,Pyongyang Export,Germany,Settled,Wire Transfer
TXNDF6FF23E,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-04-27 13:24:33,1217654.09,1,Withdrawal,Self,India,Settled,Mobile App
TXNF6305185,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-04-27 13:34:13,504256.16,1,Transfer,Damascus Trading,Singapore,Settled,Online Banking
TXNE9E81CA6,CUST005,Amit Verma,Low,ACC1010,Checking,2026-04-27 14:23:48,4120.14,1,Deposit,Self,India,Pending,Online Banking
TXN747198B0,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-04-27 22:31:42,398335.66,1,Transfer,M. K. Holdings,UAE,Settled,Online Banking
TXN27EF300E,CUST008,Karan Johar,Low,ACC1015,Business,2026-04-27 23:07:27,298386.44,1,Transfer,Direct Express,India,Settled,Mobile App
TXNDB6D604E,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-04-28 01:56:33,127271.37,1,Wire,Pyongyang Export,India,Settled,Wire Transfer
TXN59D85819,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-04-28 03:27:18,152722.78,1,Transfer,Sana Wires,United States,Settled,Online Banking
TXN55F95AD7,CUST005,Amit Verma,Low,ACC1010,Checking,2026-04-28 03:44:31,118426.16,1,Transfer,Global Trading Ltd,United Kingdom,Pending,Online Banking
TXNEC4DD22B,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-04-28 05:47:52,454526.69,1,Withdrawal,Self,India,Settled,Online Banking
TXNCFB2A89C,CUST001,Priya Patel,Low,ACC1003,Checking,2026-04-28 06:34:49,3619539.45,1,Wire,Vertex Clearing,United States,Settled,Wire Transfer
TXNEFD16529,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-04-28 07:28:51,63196.54,1,Deposit,Self,India,Settled,Mobile App
TXNB039347A,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-04-28 10:58:46,195236.47,1,Deposit,Self,India,Declined,Mobile App
TXN54E45103,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-04-28 11:07:04,175556.69,1,Wire,Tehran General Commerce,Australia,Settled,Wire Transfer
TXNF721354E,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-04-28 16:03:33,196190.69,1,Deposit,Self,India,Settled,Mobile App
TXNC6CED066,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-04-28 16:15:15,193088.85,1,Deposit,Self,India,Settled,Mobile App
TXN470D4554,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-04-28 17:50:01,2975038.32,1,Wire,Direct Express,United Kingdom,Settled,Wire Transfer
TXN9832E96C,CUST001,Priya Patel,Low,ACC1003,Checking,2026-04-28 21:11:43,84277.45,1,Withdrawal,Self,India,Settled,Mobile App
TXN8366772C,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-04-28 21:18:20,9636088.33,1,Deposit,Self,India,Settled,Online Banking
TXN4AA4C9AA,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-04-28 21:27:49,222960.56,1,Transfer,Direct Express,Canada,Settled,Online Banking
